City,Country,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Population
Santiago,Chile,2024-03-21,26.48064281449575,36.00080480080695,22.16107363442054,5.943571970300435,0.6579335019570217,21.96115337777283,16.743592881881334,51,7200000
Santiago,Chile,2024-03-22,43.468659154624966,44.76868697648765,23.863311301895656,6.365579794966799,0.9848393548885008,16.232415791300163,30.484892490007454,65,7200000
Santiago,Chile,2024-03-23,19.769487219526045,36.54388134385796,20.332957351784614,6.3350166123601985,0.793441373110412,19.424146036143252,24.300081485619323,74,7200000
Santiago,Chile,2024-03-24,32.14530691052169,44.554064069255794,26.029779735282407,10.428328714831114,0.5932528398875547,18.62677575719081,19.600450795695963,68,7200000
Santiago,Chile,2024-03-25,25.19576762090172,39.336636559264875,42.76554986797372,5.167820585755808,0.7164544388183655,27.96308194547816,26.642931039653046,59,7200000
Santiago,Chile,2024-03-26,39.465632912513676,33.102111065272894,26.56292017177993,4.3977814672173094,0.7142038565255161,24.82384947151223,31.49993686131067,75,7200000
Santiago,Chile,2024-03-27,34.60305168086668,33.73992940181026,14.632545312842286,8.275997258136492,0.5362286448313303,16.259020924711457,27.089923172766483,55,7200000
Santiago,Chile,2024-03-28,11.675516521054341,57.5675144905922,18.28020203116089,5.663090178293645,0.600381074446193,11.228575735887505,25.47263783794234,78,7200000
Santiago,Chile,2024-03-29,43.060891178369616,23.31347236960317,21.801294696702577,8.216686597357453,0.9280825137000203,13.280155091149418,20.063446622556015,75,7200000
Santiago,Chile,2024-03-30,29.98883194768213,34.86777023309142,31.560615403380815,8.074957409212857,0.6843080542247337,19.61252850053506,24.70784940501256,56,7200000
Santiago,Chile,2024-03-31,33.26403317330525,37.19449556687919,45.6376895780903,6.418370774584826,0.7235316118048694,20.591555740583345,21.532295552689074,69,7200000
Santiago,Chile,2024-04-01,38.49179048888705,40.366477602670514,32.56798050948819,9.00447233340585,1.1120511059061862,10.241985435585567,18.42279346475077,74,7200000
Santiago,Chile,2024-04-02,38.09444101402648,25.93197533062594,35.8870188929015,4.6592745048288275,0.8406864349523795,22.047102431041655,22.868901130976628,64,7200000
Santiago,Chile,2024-04-03,24.775639480194265,39.13074187355924,34.704613401342655,8.92469033853314,0.989177631310928,25.36810971953786,21.84577224604572,43,7200000
Santiago,Chile,2024-04-04,22.02133195043139,22.379176281863664,26.98092782688448,6.069515073140823,0.9608209939925042,20.367375081051552,37.736298448585956,47,7200000
Santiago,Chile,2024-04-05,17.487444063053264,42.084142145560236,28.716291585463644,8.054619386799127,0.8104725794406525,20.385069979918793,27.964061174171437,53,7200000
Santiago,Chile,2024-04-06,39.18918071912684,60.19857493915444,41.54936255332991,7.582757969631892,0.806437017407368,24.364085415891672,28.66040475716511,53,7200000
Santiago,Chile,2024-04-07,22.514546304872237,43.46413116110033,30.578259441857174,7.660626109263765,0.6947029581985618,21.588059807169717,25.60057906408708,64,7200000
Santiago,Chile,2024-04-08,26.28229383773543,35.01872879988707,32.54454530288998,10.243295191902643,1.1268282017770983,19.719926640831645,26.26504243338896,75,7200000
Santiago,Chile,2024-04-09,19.599337470127573,44.684943730875716,26.403233580712953,6.2500495051441725,0.5945368370709593,27.17683258101406,23.286866401562644,62,7200000
Santiago,Chile,2024-04-10,17.884890293847604,51.49582714858599,26.688840461801146,7.921594487231935,0.4955331363436512,23.989876272909527,22.224453860358253,63,7200000
Santiago,Chile,2024-04-11,32.61621597598763,50.94029019616952,18.546728672021874,7.621087159861875,1.0280987964616513,16.81578544905068,27.567866640009147,64,7200000
Santiago,Chile,2024-04-12,13.567203942054608,49.91720433738179,34.79316869510964,4.293032780897695,0.8273106481488386,27.26456822136936,14.073455891087852,43,7200000
Santiago,Chile,2024-04-13,9.467167474730203,49.98923256751098,28.943969177165823,5.423561790567366,0.4142637130274316,23.058935245013316,29.376450267082646,67,7200000
Santiago,Chile,2024-04-14,38.420227509932474,53.11355194614161,23.602009504490873,6.508187471432991,1.1032271793147115,12.197191986958533,31.903571879461094,70,7200000
Santiago,Chile,2024-04-15,30.587238369444854,37.652839358152626,32.74341101857074,9.486938256691927,0.6441249349479766,16.740557087343095,23.45519992701046,55,7200000
Santiago,Chile,2024-04-16,5.0,31.941923479712283,39.91208907532222,5.812067438889169,0.8164835849891957,24.158916367006178,27.240404120733547,45,7200000
Santiago,Chile,2024-04-17,12.190592000006523,24.594766176575824,29.479195689957567,12.445897375448606,0.4675770572897119,23.098315590812124,21.500173319797334,72,7200000
Santiago,Chile,2024-04-18,22.76196948949037,48.650352201761855,40.6822906455951,3.814109903580052,0.9514739517067506,25.118831162988904,28.193101099683833,67,7200000
Santiago,Chile,2024-04-19,5.650358827595291,37.759577565255384,11.060178773013774,7.707541261782779,0.604139953943473,20.816801774579,31.57037490762302,58,7200000
Santiago,Chile,2024-04-20,15.512513047319999,37.432654198744544,39.9790823357973,5.864165042828094,0.8635292738021271,22.37021155756103,28.480327085385248,49,7200000
Santiago,Chile,2024-04-21,6.629113628521374,14.242262712893869,44.287200372531835,5.1912559027941345,1.4189658240976901,10.970799822399169,25.850237024935602,47,7200000
Santiago,Chile,2024-04-22,24.766062627472824,42.90172862487694,40.47892135546827,6.851309340482952,0.763089711562811,22.961647735066716,25.49656907475675,57,7200000
Santiago,Chile,2024-04-23,26.256372386723207,43.94205229704504,35.346720469754324,3.629512587783619,0.9747944666956175,24.45903777127592,27.12246843215736,52,7200000
Santiago,Chile,2024-04-24,20.79038382931539,37.114006203651535,34.89375658945376,6.132409400580954,0.9327404871875347,15.106153854419958,25.180844399317312,63,7200000
Santiago,Chile,2024-04-25,33.280104061634724,50.52307687537599,36.29818390400948,8.862231816781868,0.6792040226785553,14.492581215115214,14.826591636526638,40,7200000
Santiago,Chile,2024-04-26,21.373971663203047,64.85653015828247,26.658650498232042,9.018807930550484,0.8712975777549552,18.084412314330034,24.5013744847936,60,7200000
Santiago,Chile,2024-04-27,43.97887292658706,38.29281192379363,38.68177810929305,7.0771103375686355,0.7032682725124864,18.766377879427797,24.157901439855593,45,7200000
Santiago,Chile,2024-04-28,31.036457389607385,30.42381371995691,38.488693025270905,5.601393121794988,0.8829250798534567,16.20759200437595,22.772240482440367,40,7200000
Santiago,Chile,2024-04-29,22.10006853055117,10.0,37.24609401976755,4.92220291742501,0.6764609157107461,23.581392808104635,25.595605489589456,63,7200000
Santiago,Chile,2024-04-30,20.594545419198795,42.37140847865179,30.267547743785208,6.836211240855014,0.9982382225853333,23.73722485713528,26.489380955119227,40,7200000
Santiago,Chile,2024-05-01,28.162428578615863,48.50567988227851,43.68912516439211,8.536862139980848,1.1839120171939288,21.77777092667989,19.318648806603214,67,7200000
Santiago,Chile,2024-05-02,33.22187056171624,69.70112850166029,35.13892473640143,6.572646462260277,0.39583648308281055,13.112118099676666,33.50067455199969,44,7200000
Santiago,Chile,2024-05-03,13.83294869148793,67.7889620271193,24.134561933140894,7.027391919133079,0.8936601591651321,22.74995987421827,27.41861111744199,59,7200000
Santiago,Chile,2024-05-04,13.669544946605463,20.728057601022957,29.878095627999308,10.278607766738192,1.0157438101606031,24.043313827486436,24.02910131368568,57,7200000
Santiago,Chile,2024-05-05,23.044654863754346,47.633641564460376,29.850921290615137,3.9642530928259223,0.8551624936195951,11.189171747835653,20.580730034754986,75,7200000
Santiago,Chile,2024-05-06,21.360866679209984,50.32307959679324,26.451145358340913,5.292353824991245,0.6713633315945939,23.494765358587106,21.854810693981946,47,7200000
Santiago,Chile,2024-05-07,20.42968180668371,33.643015645862036,34.31230421252737,5.001111716443592,0.8457952278383872,19.905675520980576,21.359514717488562,40,7200000
Santiago,Chile,2024-05-08,14.488097070338185,46.550988333472525,33.209657307863964,7.489500653369547,0.7166229439894972,20.418496993077547,26.077998418529333,72,7200000
Santiago,Chile,2024-05-09,34.879099977317054,36.58688016253768,9.638003602907709,7.649969149153491,0.900154258824042,15.785309035671059,24.039770996884556,44,7200000
Santiago,Chile,2024-05-10,31.577170259739496,60.9986734034709,32.07461108232892,3.671767704045541,0.9766464293354674,12.003676369736098,23.464897511936243,74,7200000
Santiago,Chile,2024-05-11,9.536924208111488,28.050686802815136,28.44416325161241,9.583356722717884,1.5111234259106552,21.23542593549814,16.838886296377403,64,7200000
Santiago,Chile,2024-05-12,21.54478625748777,24.1794331755112,29.46215754243095,6.834814849297419,0.9539937462670446,16.125185879680075,31.840471184074488,45,7200000
Santiago,Chile,2024-05-13,10.044637423206117,57.3987647779089,28.157999801005175,4.988682998518254,0.5719580630955337,20.213259432276615,23.468211451108115,76,7200000
Santiago,Chile,2024-05-14,9.511599254812404,30.61125973473097,22.17396049551618,7.244486009094133,0.7162073108957531,15.87693995117489,19.7059992587609,69,7200000
Santiago,Chile,2024-05-15,13.526584836786707,28.465875626591163,33.96398935312145,5.8067932901832915,0.7731869500727249,14.632696276486524,34.896432027507316,54,7200000
Santiago,Chile,2024-05-16,25.73198628162783,48.153013411988695,24.73391885821416,7.6601356216010315,1.0839541107797799,19.534864611034628,26.169800764924393,65,7200000
Santiago,Chile,2024-05-17,36.2649017592895,51.60455999883612,19.320120737796273,8.738915259409644,1.061755687752867,20.269153943568355,27.131405903398033,43,7200000
Santiago,Chile,2024-05-18,35.11485185576209,34.54159315736615,39.72384474907706,7.131875186855974,0.4945362025164437,28.916354051979184,36.36268220949845,60,7200000
Santiago,Chile,2024-05-19,44.35247403043126,30.49060211962936,29.448481630361975,7.037151890325947,0.6266058500343964,20.433593333779804,20.92330945081179,76,7200000
Santiago,Chile,2024-05-20,12.650565713293002,48.195986900128744,24.72537346530929,9.08789352796638,0.7964517844220291,12.45940340852014,21.64998660615836,76,7200000
Santiago,Chile,2024-05-21,38.244826258410704,25.68176033763283,36.90163937592013,2.8739763769983693,1.0900174084351504,13.648840804862267,20.618031282626205,61,7200000
Santiago,Chile,2024-05-22,31.80342577986325,44.435884394061254,29.99454872445444,5.420962321779374,0.7860379219644626,14.173375840686374,17.44536135063158,72,7200000
Santiago,Chile,2024-05-23,42.27963835381765,32.95980300359933,19.713087861762283,5.9890204891109775,0.8417707085068664,20.29106363542528,23.032810518627247,43,7200000
Santiago,Chile,2024-05-24,5.9080254102275696,50.3730007397392,32.79172104030742,2.3564534713834098,0.6894214257126587,23.034070015433436,17.75467246039505,71,7200000
Santiago,Chile,2024-05-25,28.74441224451832,53.518101707384616,36.76680947575203,6.315706873753079,0.9063331191877191,22.282999243492508,26.067805998446225,66,7200000
Santiago,Chile,2024-05-26,22.96683466170271,41.7990383540926,22.055033409436955,6.685695507782248,0.8146196154423302,17.003455300023873,28.635836074917883,71,7200000
Santiago,Chile,2024-05-27,45.49268108036714,26.837671417075605,29.692765314647303,10.062965795043255,1.1869250593474723,24.029770398657373,22.47652655127227,46,7200000
Santiago,Chile,2024-05-28,26.277345529443,36.595863007931136,33.200000044908535,11.57758132176058,0.447352660219303,23.91013693787064,20.441913489230487,61,7200000
Santiago,Chile,2024-05-29,34.66596081134951,28.278018685263095,21.390673153839153,7.229851502057842,0.3195014932942619,23.055383581854873,26.88472098370644,56,7200000
Santiago,Chile,2024-05-30,21.471964413641395,35.72642850067704,25.461906282739346,7.25696106583687,0.6814712612228647,21.271029472121196,22.396757921658654,59,7200000
Santiago,Chile,2024-05-31,20.490059829706908,44.409240819147435,23.819663105262112,6.884072000663395,0.4972338997510293,23.15437801798078,33.82456902775385,44,7200000
Santiago,Chile,2024-06-01,52.922088679099616,47.79145615771286,19.72908894394744,8.953088950307617,1.211290266131198,19.55952154668727,24.14402295647985,78,7200000
Santiago,Chile,2024-06-02,38.54601054358028,21.679436238868803,43.871478455898696,8.343115115016632,0.7507158826331062,18.823850030343557,13.915892480480792,53,7200000
Santiago,Chile,2024-06-03,16.517672298318985,40.53665682995392,28.627847108568215,4.842622398098884,0.8369909604360867,21.960534417497097,22.661619840851863,47,7200000
Santiago,Chile,2024-06-04,14.920057611315094,45.39780947132494,32.7202768736459,6.4114387748773005,0.6621591905829933,12.989020071219782,26.84092518206004,70,7200000
Santiago,Chile,2024-06-05,33.37870417667789,43.323178358515904,25.353599252085978,3.035766501911738,0.4156487902534692,11.68131766528994,23.53996661897641,69,7200000
Santiago,Chile,2024-06-06,5.0,42.931048319249804,45.348850671009664,6.2934717291236835,0.7549013153330728,21.477558457951694,22.206020905575215,42,7200000
Santiago,Chile,2024-06-07,21.87928067947267,52.40415190697794,17.90394950350739,7.045025948795455,0.34448747863018314,19.381534052441086,23.136288779856553,45,7200000
Santiago,Chile,2024-06-08,27.630404513455332,58.231491551918225,19.08966809273715,7.788411681922504,0.7869171083729113,16.05112829662526,21.01601794860381,51,7200000
Santiago,Chile,2024-06-09,27.274808808256633,49.44505256577688,30.508770260354357,7.1894285037145576,0.7003011191927953,17.83907091475138,21.037648208210513,56,7200000
Santiago,Chile,2024-06-10,13.227735825487896,47.02810242319104,44.26324480052115,6.505319225949687,0.3242007918493552,23.350248359077618,29.926998557250247,78,7200000
Santiago,Chile,2024-06-11,9.141543596141526,32.11704459842355,36.48503048532802,5.869107736185153,0.36460980554121103,26.666214943529067,20.859022621553358,68,7200000
Santiago,Chile,2024-06-12,22.294851180958037,57.13785341317195,46.21391742787481,5.214116063740676,0.5499948934431902,21.858596193450214,18.572477384860488,57,7200000
Santiago,Chile,2024-06-13,11.974225210464628,38.254585468561274,25.996707918323885,4.405979006467074,0.3582222314399136,14.976412223992837,31.322079309259397,69,7200000
Santiago,Chile,2024-06-14,11.58965207707391,52.749916217033125,41.9404892666564,7.074487924950045,0.49644018135992024,22.48292095417804,31.324923324962715,65,7200000
Santiago,Chile,2024-06-15,34.716667674833936,52.82802261622394,32.11432168122601,9.627564353143615,0.7969056718546521,15.660122887358341,23.93203378897479,41,7200000
Santiago,Chile,2024-06-16,31.47129090142345,24.79222154581072,40.662865949657515,5.153366881695675,0.7037816084928759,16.676312321294656,16.455118944100953,60,7200000
Santiago,Chile,2024-06-17,15.068663772796354,36.11164177321781,20.88635862706134,7.038162662158202,0.646665640161674,27.719191534572655,23.700277487637056,49,7200000
Santiago,Chile,2024-06-18,10.083445219165988,35.60752870252246,37.53148496119647,9.054991635455751,1.095786187650511,20.513574872861053,24.720130710290732,44,7200000
Santiago,Chile,2024-06-19,9.4205080381166,30.74231280983902,26.35962703466064,6.7942507077478425,1.0277007279187393,14.229800603394764,14.05978497795,66,7200000
Santiago,Chile,2024-06-20,28.96366956467351,42.54621651955993,23.228017577048742,8.215895134011507,0.6489002233732102,19.49006672703161,32.2347207319349,42,7200000
Santiago,Chile,2024-06-21,18.39165764189854,60.35529134227447,32.24460739347819,4.028006647201403,0.7187258508369873,22.37528573844601,29.331073790786355,41,7200000
Santiago,Chile,2024-06-22,12.564149221927984,54.377979419479225,29.647955640465394,6.318975910577646,0.7971361114568455,17.91245963242484,14.846787146369483,62,7200000
Santiago,Chile,2024-06-23,25.119259807714762,62.57593057912495,21.359979132942943,7.3255932361998255,1.0990060619471675,13.435157350263635,26.96987612932201,62,7200000
Santiago,Chile,2024-06-24,31.172811926084652,40.230216817285466,45.21727715262027,6.5907996959575765,0.759020660560937,23.412661412647036,24.267536427107796,48,7200000
Santiago,Chile,2024-06-25,27.74832807299922,27.092391233496762,22.89715434018235,8.42391493343453,0.6061897896924834,18.833580084213654,32.37866339496173,58,7200000
Santiago,Chile,2024-06-26,14.023890177242732,34.575578359411814,41.48456794530899,3.343188238316074,0.3863248569137936,20.446976394658066,22.78705353612922,53,7200000
Santiago,Chile,2024-06-27,25.077278931756847,43.28147105177156,40.37799360148843,3.4691426049485865,0.7186449567412222,15.62680092925973,17.44472983043567,65,7200000
Santiago,Chile,2024-06-28,19.428055570612777,35.18104496109886,19.767629991387032,9.259701184661589,0.6577078412283494,23.24288836301355,25.26943710945511,40,7200000
Santiago,Chile,2024-06-29,34.384770550860424,48.56547196595721,35.028795944243036,8.398600799435801,0.6151535969361612,17.135887382097795,30.58434081135369,61,7200000
Santiago,Chile,2024-06-30,24.99930145245871,56.82514478971555,27.023377914391084,6.0527204991746215,0.6039453007970345,29.250236650253505,24.650875881171977,45,7200000
Santiago,Chile,2024-07-01,13.259575403785046,29.48065643812675,22.99348140282965,8.065566418645249,0.6388946634978959,18.92443099914755,32.71138313830651,44,7200000
Santiago,Chile,2024-07-02,17.889632295448493,32.426277365586586,35.25157749528375,3.0833181684261186,0.5914635447407817,21.063230380986703,16.46665211312626,76,7200000
Santiago,Chile,2024-07-03,21.874821208651362,49.27540849389497,41.644803834058386,9.06330754915035,0.5182161794618951,22.22447947504942,29.253596972303235,55,7200000
Santiago,Chile,2024-07-04,12.52424549478292,59.77304576628784,39.24795213408662,9.76477168074107,0.5320427943114282,26.23205650522877,26.92020987837771,77,7200000
Santiago,Chile,2024-07-05,39.27623037307576,26.412697308657364,23.50757165218989,8.506768919969385,0.8267578125730212,22.88596658593864,18.854910317234072,45,7200000
Santiago,Chile,2024-07-06,16.813065757738592,53.46680367534678,40.531830484724544,6.810978607840322,0.6379004516032443,17.056585011441854,26.80928432824428,57,7200000
Santiago,Chile,2024-07-07,44.64654412409964,42.478600750973875,30.10017491463829,10.274423289405707,0.5137290305891147,13.57200442973614,16.92076764516584,59,7200000
Santiago,Chile,2024-07-08,25.688936167228547,50.68284877754915,28.16499450108196,7.2997341827755555,0.802186602648638,12.592765101736045,23.27669357018991,48,7200000
Santiago,Chile,2024-07-09,25.123650951365327,80.65497466502339,34.15896814481529,7.420016616045178,0.9230327968557162,23.547054902933024,24.297232572487843,53,7200000
Santiago,Chile,2024-07-10,6.006828452068412,35.08115338906633,15.899816153195683,5.721192302328061,0.9158961473194644,12.474151630822,24.05077527916817,71,7200000
Santiago,Chile,2024-07-11,25.654736677672993,51.95448693264888,43.065836132159525,2.683316166221738,0.6738843675367361,26.501244721260207,17.992350765337406,49,7200000
Santiago,Chile,2024-07-12,24.237295889779325,56.88655924193126,31.53778144437844,8.962377655644877,0.46767953300623966,13.751635923698675,28.645179927863598,61,7200000
Santiago,Chile,2024-07-13,40.39282494344823,35.64337776983276,33.553161368698056,8.63150897330414,0.9204946872564728,25.200289453966946,19.905650214666323,51,7200000
Santiago,Chile,2024-07-14,30.790853730734476,47.990961816393124,31.721843453171466,5.546362105889462,0.8125051444689617,24.581954220205837,28.596298557928083,54,7200000
Santiago,Chile,2024-07-15,30.012534648602976,27.647160747145342,29.708987010723966,3.1810579641974863,0.937677386142562,20.968822893224104,24.042214207658777,72,7200000
Santiago,Chile,2024-07-16,44.233718797298096,50.3847186046105,19.034387336216522,9.38965798925411,0.6592604907609314,23.204753041666986,28.130068021978357,61,7200000
Santiago,Chile,2024-07-17,41.649907000826985,28.060444392242523,31.53511636017318,6.678880780996405,0.6889427794797928,22.139813132763173,33.61537358823125,56,7200000
Santiago,Chile,2024-07-18,27.476043762793623,59.09938098800636,23.09556762924014,9.841970707660096,0.6348271008033753,17.144292561859096,17.726672945062283,51,7200000
Santiago,Chile,2024-07-19,27.684245549159417,54.64560509469225,37.44699609549795,7.586102181843111,0.6924050243837775,24.67728682424388,27.541564780812617,52,7200000
Santiago,Chile,2024-07-20,19.575006936122715,63.05029623433556,10.08697756158141,5.517393262125495,0.7592434957180189,22.799757136596735,30.67753263051596,71,7200000
Santiago,Chile,2024-07-21,43.56731604188147,49.62920694165552,27.837859165088886,7.435436402174333,0.6350699319418626,23.517460741125124,24.610892819317634,61,7200000
Santiago,Chile,2024-07-22,23.516605922090825,47.499805613977635,27.80517958669564,8.145026575251046,0.7225748189880898,20.174461090055516,36.18276474522352,66,7200000
Santiago,Chile,2024-07-23,28.57266863532556,38.236023210128025,23.016133909195787,6.560607951567101,0.7360046941297952,19.658524263549303,20.087559385503603,55,7200000
Santiago,Chile,2024-07-24,28.60226037077429,48.11981941012417,21.994965020134075,5.2898090511815905,0.5587955257183763,15.570146330511115,10.74984945341409,69,7200000
Santiago,Chile,2024-07-25,30.44582400793628,24.559559650170435,42.60109856870329,5.626681581653363,0.6976829589587404,26.36832527065219,21.035681974638408,62,7200000
Santiago,Chile,2024-07-26,13.445482061823403,50.87621566671262,42.214501308618125,10.805116410459119,1.3730424046171925,15.490036752784013,39.121102131976016,78,7200000
Santiago,Chile,2024-07-27,21.457936114912115,31.72929500160195,22.753523013943038,8.565430271011007,0.4233275810737684,23.27011930281435,27.384694842710235,73,7200000
Santiago,Chile,2024-07-28,37.85582234361679,39.14408062853266,31.13276629391906,7.950517209434623,1.0341323258635322,11.723876439052836,27.922620259187173,58,7200000
Santiago,Chile,2024-07-29,22.31860860758237,20.012051290061045,34.11991859269732,11.051934131670265,0.7519884688982943,17.196633176230335,23.823784018048535,74,7200000
Santiago,Chile,2024-07-30,21.680055411199238,10.0,28.495709712906653,7.31932113109585,0.7736044715936422,22.875539104948853,22.178059506471385,75,7200000
Santiago,Chile,2024-07-31,12.365968374543936,46.15604897387744,28.63295670827111,5.966506475878765,0.7695343191091281,23.908858321510607,30.050953061178806,56,7200000
Santiago,Chile,2024-08-01,22.879103300795745,48.13304510363573,27.296977796209546,7.004463244324804,0.7450712501267406,17.71390730340402,21.55444101139105,52,7200000
Santiago,Chile,2024-08-02,29.676901038588856,44.51123525771193,36.140720615599676,7.598472923836882,0.9484888477293913,23.800540154073452,23.50147203236073,72,7200000
Santiago,Chile,2024-08-03,29.92177403428397,45.43472501741214,31.81455271403235,7.017683544709767,0.6866873966048807,31.360907263323842,23.50834579875956,78,7200000
Santiago,Chile,2024-08-04,16.34886636531217,37.38028081477558,40.881345046624105,6.620613013095185,0.9699169062093235,8.907150170244503,37.09388889656732,73,7200000
Santiago,Chile,2024-08-05,25.758616169151217,52.78214614603762,25.17611248977472,7.725631345424437,1.1107655646320858,24.158077299357902,17.07111321660011,59,7200000
Santiago,Chile,2024-08-06,22.082532987238988,40.35203983438924,43.23584219135715,8.018056708135951,1.0307788269076983,15.697267137256857,21.73161473125971,66,7200000
Santiago,Chile,2024-08-07,9.309579886904572,47.65315222369617,40.42470618422357,5.1912436396945445,0.708631540663304,27.26885477479259,25.17456234413115,59,7200000
Santiago,Chile,2024-08-08,23.571217772087103,28.297841779183422,35.8821544797999,5.881672329881583,0.7079386474851275,25.151248469847836,23.09981576855323,72,7200000
Santiago,Chile,2024-08-09,9.27362485233746,31.576290772259533,21.417261654698915,5.1680764926000435,1.2689339790606862,23.53761506833052,12.113274885028284,59,7200000
Santiago,Chile,2024-08-10,21.856780887794976,29.069059110189663,23.22790524445111,2.974183912213287,0.8265635066832531,17.385737064818564,21.335495957541113,58,7200000
Santiago,Chile,2024-08-11,11.291026414998642,50.39008051379096,39.46144044052782,8.617905322717144,1.0159434014388522,26.884136809825172,26.011251977646165,77,7200000
Santiago,Chile,2024-08-12,22.874500865794076,26.9348100532943,45.59996464333854,6.636325473276721,0.7722699255610584,14.861614123521289,24.18329774441809,43,7200000
Santiago,Chile,2024-08-13,36.133323363471696,46.3873670376874,26.32317048929349,7.37768121565217,0.57898204752837,14.981536184403682,21.830726808613885,71,7200000
Santiago,Chile,2024-08-14,23.08071929590899,41.52584812707655,41.98409416243542,6.374327053896955,1.0061838676733814,18.559686008243606,27.155114790054466,77,7200000
Santiago,Chile,2024-08-15,5.0,12.427773297209647,16.672316269885897,7.533075861655794,0.6057334613571723,10.129343119679206,24.345471557625313,68,7200000
Santiago,Chile,2024-08-16,14.181719328691454,32.237701775114566,48.722371984362454,8.510485997981144,0.760614855484953,18.901989528872132,19.95935021611575,40,7200000
Santiago,Chile,2024-08-17,35.485102400358464,37.7051894569995,26.80445374503419,6.936321086726522,0.7723234842778399,12.265901673386633,30.413337257126873,54,7200000
Santiago,Chile,2024-08-18,22.72862219755614,33.77625582819509,42.01562372150877,9.82271372349125,0.9570691206020566,18.366931096693936,34.926901976301465,56,7200000
Santiago,Chile,2024-08-19,39.844590928257,20.278398239208197,39.586208293157085,6.964266837197829,0.7877805340864636,20.347458063598168,26.712859157657284,40,7200000
Santiago,Chile,2024-08-20,15.44361815305757,54.29764381494031,36.31260161119928,5.741558654305275,0.6586586463253989,13.534388747975148,25.419362508804667,44,7200000
Santiago,Chile,2024-08-21,38.254235156937604,52.5862726364123,36.538866643201466,1.0,0.8889044999134058,24.314399147325023,18.641086989191287,68,7200000
Santiago,Chile,2024-08-22,25.087725115897864,44.05896574173481,25.055108546611407,10.620605220008324,0.8798538815228352,17.012808512637267,27.832559647205947,59,7200000
Santiago,Chile,2024-08-23,5.0,42.31047762525381,29.33841803985281,9.272382749285084,0.8718110186960734,26.671145970863453,21.513178860419146,40,7200000
Santiago,Chile,2024-08-24,36.381503309676184,40.712117565644924,15.762056206710056,9.474500145945832,0.6210282501020612,14.5238048554404,25.14691176332001,49,7200000
Santiago,Chile,2024-08-25,31.604209359413115,37.78959797865568,30.251416074830768,6.650824551544484,1.0161440997773974,20.020209789115803,26.244185393756894,46,7200000
Santiago,Chile,2024-08-26,19.297468071719102,67.57695896293713,30.997681213168445,6.689397097783331,0.7008231367654187,22.144395546654664,31.018319430280364,58,7200000
Santiago,Chile,2024-08-27,24.616761643026276,52.28148956273224,38.85419614899463,7.829568924158482,0.6073207317602862,10.339674207400202,16.21565650299249,56,7200000
Santiago,Chile,2024-08-28,12.310174227455015,51.96746791793931,39.497920192865045,6.094729469568352,0.834467201240726,24.011311537233745,26.64976128038519,51,7200000
Santiago,Chile,2024-08-29,35.76107707901954,32.657251012219426,31.84804745384388,9.954222165763175,0.7064218501880952,16.752768002837243,28.972014819844354,42,7200000
Santiago,Chile,2024-08-30,31.18959206980479,29.993460628440072,28.33192897963568,4.9307626817855095,1.1639877134638332,22.603113825842794,23.723025116469167,79,7200000
Santiago,Chile,2024-08-31,6.876412935728805,79.45922514777808,35.825381996377736,5.041361589430898,0.84601208087668,13.269296387098972,22.528992254186473,71,7200000
Santiago,Chile,2024-09-01,10.180114588742041,46.976227737141386,15.385904048051408,8.635807289195835,0.4973271869916478,13.221470198815446,19.043926916586592,58,7200000
Santiago,Chile,2024-09-02,29.6725221518279,31.83555780528562,25.964618533622644,3.9602144007620304,0.9852514982168785,18.069987121752803,25.91049122907931,69,7200000
Santiago,Chile,2024-09-03,14.640380713933606,58.98790656448075,28.631539933125655,13.417537213416058,0.6379636393880864,16.766529367087006,20.513779426650135,53,7200000
Santiago,Chile,2024-09-04,22.438415567785537,59.13060110894811,23.534490734014895,6.502304562017941,0.9752426148544693,21.541821563159427,30.80603835879014,53,7200000
Santiago,Chile,2024-09-05,20.63433948570334,55.99458351203252,25.522246720354552,4.383622140359387,0.8453272834964197,21.261844183936773,19.91475273524333,74,7200000
Santiago,Chile,2024-09-06,25.538973470332063,20.106067570762644,34.45926845480948,8.2644326280637,0.9364677564119319,24.732885017866934,28.020258224608117,60,7200000
Santiago,Chile,2024-09-07,20.899705884610892,33.516947289917944,23.51387230384797,3.908525382382945,0.8841087605131581,26.9287387964231,24.935951385003218,60,7200000
Santiago,Chile,2024-09-08,18.614979757227914,40.96807094514583,30.292959410865784,10.372186308677989,0.807892116092821,31.03999326665484,18.5163365128998,73,7200000
Santiago,Chile,2024-09-09,24.67647246329306,58.06255553745802,26.829404686810967,5.903278249506523,0.8162440754503207,21.188681278399308,23.9472893021338,78,7200000
Santiago,Chile,2024-09-10,18.16766957222312,51.12713112216653,32.4012076098894,6.71034809280083,0.9082386014600863,24.45535270455246,24.229799849865138,66,7200000
Santiago,Chile,2024-09-11,17.12674087311921,13.766469275231227,32.25450518900115,10.35190906954438,0.7724078154835354,16.707769807391415,20.31462859926016,68,7200000
Santiago,Chile,2024-09-12,34.210258397309936,32.80421654850796,26.538899869331775,11.37146123344515,0.7506857891480851,23.675660565270455,25.031907704816575,75,7200000
